State,STCNTY,Variable,Census_count,H0_count,H1_count,H0_inf_count,H1_inf_count,H1_withou_inf_count,H0_withou_inf_count,census_count
IN,18121,EP_POV,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_LIMENG,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_MUNIT,4,3,0,1,0,0.0,2.0,4.0
IN,18121,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
IN,18121,EP_GROUPQ,4,3,0,1,0,0.0,2.0,4.0
IN,18123,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_LIMENG,5,2,0,1,0,0.0,1.0,5.0
IN,18123,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_MUNIT,5,4,0,1,0,0.0,3.0,5.0
IN,18123,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_CROWD,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18123,EP_GROUPQ,5,5,0,1,0,0.0,4.0,5.0
IN,18125,EP_POV,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_LIMENG,4,3,0,1,0,0.0,2.0,4.0
IN,18125,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_MUNIT,4,3,0,1,0,0.0,2.0,4.0
IN,18125,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
IN,18125,EP_GROUPQ,4,4,0,1,0,0.0,3.0,4.0
IN,18127,EP_POV,30,30,4,1,0,4.0,29.0,30.0
IN,18127,EP_UNEMP,30,30,3,1,0,3.0,29.0,30.0
IN,18127,EP_NOHSDP,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_UNINSUR,30,30,3,1,0,3.0,29.0,30.0
IN,18127,EP_AGE65,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_AGE17,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_DISABL,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_SNGPNT,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_LIMENG,30,27,1,1,0,1.0,26.0,30.0
IN,18127,EP_MINRTY,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_MUNIT,30,23,2,1,0,2.0,22.0,30.0
IN,18127,EP_MOBILE,30,24,2,1,0,2.0,23.0,30.0
IN,18127,EP_CROWD,30,27,2,1,0,2.0,26.0,30.0
IN,18127,EP_NOVEH,30,30,2,1,0,2.0,29.0,30.0
IN,18127,EP_GROUPQ,30,15,3,1,0,3.0,14.0,30.0
IN,18129,EP_POV,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_UNEMP,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_NOHSDP,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_UNINSUR,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_AGE65,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_AGE17,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_DISABL,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_SNGPNT,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_LIMENG,7,1,0,1,0,0.0,0.0,7.0
IN,18129,EP_MINRTY,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_MUNIT,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_MOBILE,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_CROWD,7,5,0,1,0,0.0,4.0,7.0
IN,18129,EP_NOVEH,7,7,0,1,0,0.0,6.0,7.0
IN,18129,EP_GROUPQ,7,5,0,1,0,0.0,4.0,7.0
IN,18131,EP_POV,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_LIMENG,4,1,0,1,0,0.0,0.0,4.0
IN,18131,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_MUNIT,4,3,0,1,0,0.0,2.0,4.0
IN,18131,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
IN,18131,EP_GROUPQ,4,3,0,1,0,0.0,2.0,4.0
IN,18133,EP_POV,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_UNEMP,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_NOHSDP,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_UNINSUR,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_AGE65,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_AGE17,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_DISABL,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_SNGPNT,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_LIMENG,7,5,0,1,0,0.0,4.0,7.0
IN,18133,EP_MINRTY,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_MUNIT,7,5,1,1,0,1.0,4.0,7.0
IN,18133,EP_MOBILE,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_CROWD,7,7,0,1,0,0.0,6.0,7.0
IN,18133,EP_NOVEH,7,7,1,1,0,1.0,6.0,7.0
IN,18133,EP_GROUPQ,7,5,0,1,0,0.0,4.0,7.0
IN,18135,EP_POV,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_UNEMP,8,8,0,1,0,0.0,7.0,8.0
IN,18135,EP_NOHSDP,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_UNINSUR,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_AGE65,8,8,0,1,0,0.0,7.0,8.0
IN,18135,EP_AGE17,8,8,0,1,0,0.0,7.0,8.0
IN,18135,EP_DISABL,8,8,0,1,0,0.0,7.0,8.0
IN,18135,EP_SNGPNT,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_LIMENG,8,4,1,1,0,1.0,3.0,8.0
IN,18135,EP_MINRTY,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_MUNIT,8,7,1,1,0,1.0,6.0,8.0
IN,18135,EP_MOBILE,8,8,0,1,0,0.0,7.0,8.0
IN,18135,EP_CROWD,8,5,0,1,0,0.0,4.0,8.0
IN,18135,EP_NOVEH,8,8,1,1,0,1.0,7.0,8.0
IN,18135,EP_GROUPQ,8,7,1,1,0,1.0,6.0,8.0
IN,18137,EP_POV,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_UNEMP,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_NOHSDP,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_UNINSUR,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_AGE65,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_AGE17,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_DISABL,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_SNGPNT,6,6,1,1,0,1.0,5.0,6.0
IN,18137,EP_LIMENG,6,5,0,1,0,0.0,4.0,6.0
IN,18137,EP_MINRTY,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_MUNIT,6,6,1,1,0,1.0,5.0,6.0
IN,18137,EP_MOBILE,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_CROWD,6,6,0,1,0,0.0,5.0,6.0
IN,18137,EP_NOVEH,6,6,1,1,0,1.0,5.0,6.0
IN,18137,EP_GROUPQ,6,6,1,1,0,1.0,5.0,6.0
IN,18139,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_LIMENG,5,4,0,1,0,0.0,3.0,5.0
IN,18139,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_MUNIT,5,4,0,1,0,0.0,3.0,5.0
IN,18139,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_CROWD,5,4,0,1,0,0.0,3.0,5.0
IN,18139,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18139,EP_GROUPQ,5,3,0,1,0,0.0,2.0,5.0
IN,18141,EP_POV,75,75,4,1,0,4.0,74.0,75.0
IN,18141,EP_UNEMP,75,75,5,1,0,5.0,74.0,75.0
IN,18141,EP_NOHSDP,75,75,6,1,0,6.0,74.0,75.0
IN,18141,EP_UNINSUR,75,75,7,1,0,7.0,74.0,75.0
IN,18141,EP_AGE65,75,75,9,1,0,9.0,74.0,75.0
IN,18141,EP_AGE17,75,75,9,1,0,9.0,74.0,75.0
IN,18141,EP_DISABL,75,75,11,1,0,11.0,74.0,75.0
IN,18141,EP_SNGPNT,75,75,7,1,0,7.0,74.0,75.0
IN,18141,EP_LIMENG,75,58,4,1,0,4.0,57.0,75.0
IN,18141,EP_MINRTY,75,75,6,1,0,6.0,74.0,75.0
IN,18141,EP_MUNIT,75,54,6,1,0,6.0,53.0,75.0
IN,18141,EP_MOBILE,75,44,9,1,0,9.0,43.0,75.0
IN,18141,EP_CROWD,75,66,9,1,0,9.0,65.0,75.0
IN,18141,EP_NOVEH,75,75,9,1,0,9.0,74.0,75.0
IN,18141,EP_GROUPQ,75,52,6,1,0,6.0,51.0,75.0
IN,18143,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_LIMENG,5,3,0,1,0,0.0,2.0,5.0
IN,18143,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_MUNIT,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_CROWD,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18143,EP_GROUPQ,5,4,0,1,0,0.0,3.0,5.0
IN,18145,EP_POV,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_UNEMP,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_NOHSDP,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_UNINSUR,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_AGE65,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_AGE17,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_DISABL,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_SNGPNT,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_LIMENG,10,8,0,1,0,0.0,7.0,10.0
IN,18145,EP_MINRTY,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_MUNIT,10,9,0,1,0,0.0,8.0,10.0
IN,18145,EP_MOBILE,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_CROWD,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_NOVEH,10,10,0,1,0,0.0,9.0,10.0
IN,18145,EP_GROUPQ,10,10,0,1,0,0.0,9.0,10.0
IN,18147,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_LIMENG,5,4,0,1,0,0.0,3.0,5.0
IN,18147,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_MUNIT,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_CROWD,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18147,EP_GROUPQ,5,3,0,1,0,0.0,2.0,5.0
IN,18149,EP_POV,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_UNEMP,7,7,1,1,0,1.0,6.0,7.0
IN,18149,EP_NOHSDP,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_UNINSUR,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_AGE65,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_AGE17,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_DISABL,7,7,1,1,0,1.0,6.0,7.0
IN,18149,EP_SNGPNT,7,7,1,1,0,1.0,6.0,7.0
IN,18149,EP_LIMENG,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_MINRTY,7,7,1,1,0,1.0,6.0,7.0
IN,18149,EP_MUNIT,7,5,1,1,0,1.0,4.0,7.0
IN,18149,EP_MOBILE,7,7,0,1,0,0.0,6.0,7.0
IN,18149,EP_CROWD,7,5,0,1,0,0.0,4.0,7.0
IN,18149,EP_NOVEH,7,7,1,1,0,1.0,6.0,7.0
IN,18149,EP_GROUPQ,7,4,1,1,0,1.0,3.0,7.0
IN,18151,EP_POV,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_UNEMP,9,9,0,1,0,0.0,8.0,9.0
IN,18151,EP_NOHSDP,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_UNINSUR,9,9,0,1,0,0.0,8.0,9.0
IN,18151,EP_AGE65,9,9,0,1,0,0.0,8.0,9.0
IN,18151,EP_AGE17,9,9,0,1,0,0.0,8.0,9.0
IN,18151,EP_DISABL,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_SNGPNT,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_LIMENG,9,7,0,1,0,0.0,6.0,9.0
IN,18151,EP_MINRTY,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_MUNIT,9,8,1,1,0,1.0,7.0,9.0
IN,18151,EP_MOBILE,9,9,0,1,0,0.0,8.0,9.0
IN,18151,EP_CROWD,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_NOVEH,9,9,1,1,0,1.0,8.0,9.0
IN,18151,EP_GROUPQ,9,3,1,1,0,1.0,2.0,9.0
IN,18153,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_LIMENG,5,2,0,1,0,0.0,1.0,5.0
IN,18153,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_MUNIT,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_CROWD,5,4,0,1,0,0.0,3.0,5.0
IN,18153,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18153,EP_GROUPQ,5,4,0,1,0,0.0,3.0,5.0
IN,18155,EP_POV,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_UNEMP,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_NOHSDP,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_UNINSUR,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_AGE65,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_AGE17,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_DISABL,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_SNGPNT,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_LIMENG,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_MINRTY,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_MUNIT,3,2,0,1,0,0.0,1.0,3.0
IN,18155,EP_MOBILE,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_CROWD,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_NOVEH,3,3,0,1,0,0.0,2.0,3.0
IN,18155,EP_GROUPQ,3,3,0,1,0,0.0,2.0,3.0
IN,18157,EP_POV,36,36,3,1,1,2.0,35.0,36.0
IN,18157,EP_UNEMP,36,36,3,1,1,2.0,35.0,36.0
IN,18157,EP_NOHSDP,36,36,5,1,1,4.0,35.0,36.0
IN,18157,EP_UNINSUR,36,36,3,1,1,2.0,35.0,36.0
IN,18157,EP_AGE65,36,36,4,1,1,3.0,35.0,36.0
IN,18157,EP_AGE17,36,36,6,1,1,5.0,35.0,36.0
IN,18157,EP_DISABL,36,36,6,1,1,5.0,35.0,36.0
IN,18157,EP_SNGPNT,36,36,5,1,1,4.0,35.0,36.0
IN,18157,EP_LIMENG,36,36,4,1,1,3.0,35.0,36.0
IN,18157,EP_MINRTY,36,36,4,1,1,3.0,35.0,36.0
IN,18157,EP_MUNIT,36,33,4,1,1,3.0,32.0,36.0
IN,18157,EP_MOBILE,36,27,3,1,1,2.0,26.0,36.0
IN,18157,EP_CROWD,36,29,4,1,1,3.0,28.0,36.0
IN,18157,EP_NOVEH,36,36,3,1,1,2.0,35.0,36.0
IN,18157,EP_GROUPQ,36,26,5,1,1,4.0,25.0,36.0
IN,18159,EP_POV,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_LIMENG,4,3,0,1,0,0.0,2.0,4.0
IN,18159,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_MUNIT,4,2,0,1,0,0.0,1.0,4.0
IN,18159,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
IN,18159,EP_GROUPQ,4,3,0,1,0,0.0,2.0,4.0
IN,18161,EP_POV,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_UNEMP,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_NOHSDP,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_UNINSUR,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_AGE65,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_AGE17,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_DISABL,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_SNGPNT,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_LIMENG,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_MINRTY,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_MUNIT,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_MOBILE,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_CROWD,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_NOVEH,2,2,0,1,0,0.0,1.0,2.0
IN,18161,EP_GROUPQ,2,2,0,1,0,0.0,1.0,2.0
IN,18163,EP_POV,49,49,5,1,0,5.0,48.0,49.0
IN,18163,EP_UNEMP,49,49,6,1,0,6.0,48.0,49.0
IN,18163,EP_NOHSDP,49,49,4,1,0,4.0,48.0,49.0
IN,18163,EP_UNINSUR,49,49,5,1,0,5.0,48.0,49.0
IN,18163,EP_AGE65,49,49,4,1,0,4.0,48.0,49.0
IN,18163,EP_AGE17,49,49,6,1,0,6.0,48.0,49.0
IN,18163,EP_DISABL,49,49,3,1,0,3.0,48.0,49.0
IN,18163,EP_SNGPNT,49,49,5,1,0,5.0,48.0,49.0
IN,18163,EP_LIMENG,49,29,6,1,0,6.0,28.0,49.0
IN,18163,EP_MINRTY,49,49,4,1,0,4.0,48.0,49.0
IN,18163,EP_MUNIT,49,42,3,1,0,3.0,41.0,49.0
IN,18163,EP_MOBILE,49,29,3,1,0,3.0,28.0,49.0
IN,18163,EP_CROWD,49,46,4,1,0,4.0,45.0,49.0
IN,18163,EP_NOVEH,49,49,4,1,0,4.0,48.0,49.0
IN,18163,EP_GROUPQ,49,42,3,1,0,3.0,41.0,49.0
IN,18165,EP_POV,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_LIMENG,5,4,0,1,0,0.0,3.0,5.0
IN,18165,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_MUNIT,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_CROWD,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
IN,18165,EP_GROUPQ,5,3,0,1,0,0.0,2.0,5.0
IN,18167,EP_POV,28,28,2,1,0,2.0,27.0,28.0
IN,18167,EP_UNEMP,28,28,3,1,0,3.0,27.0,28.0
IN,18167,EP_NOHSDP,28,28,4,1,0,4.0,27.0,28.0
IN,18167,EP_UNINSUR,28,28,4,1,0,4.0,27.0,28.0
IN,18167,EP_AGE65,28,28,1,1,0,1.0,27.0,28.0
IN,18167,EP_AGE17,28,28,5,1,0,5.0,27.0,28.0
IN,18167,EP_DISABL,28,28,2,1,0,2.0,27.0,28.0
IN,18167,EP_SNGPNT,28,28,4,1,0,4.0,27.0,28.0
IN,18167,EP_LIMENG,28,20,3,1,0,3.0,19.0,28.0
IN,18167,EP_MINRTY,28,28,3,1,0,3.0,27.0,28.0
IN,18167,EP_MUNIT,28,24,2,1,0,2.0,23.0,28.0
IN,18167,EP_MOBILE,28,27,2,1,0,2.0,26.0,28.0
IN,18167,EP_CROWD,28,25,1,1,0,1.0,24.0,28.0
IN,18167,EP_NOVEH,28,28,3,1,0,3.0,27.0,28.0
IN,18167,EP_GROUPQ,28,24,3,1,0,3.0,23.0,28.0
IN,18169,EP_POV,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_UNEMP,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_NOHSDP,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_UNINSUR,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_AGE65,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_AGE17,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_DISABL,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_SNGPNT,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_LIMENG,8,4,0,1,0,0.0,3.0,8.0
IN,18169,EP_MINRTY,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_MUNIT,8,6,0,1,0,0.0,5.0,8.0
IN,18169,EP_MOBILE,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_CROWD,8,6,0,1,0,0.0,5.0,8.0
IN,18169,EP_NOVEH,8,8,0,1,0,0.0,7.0,8.0
IN,18169,EP_GROUPQ,8,8,0,1,0,0.0,7.0,8.0
IN,18171,EP_POV,2,2,0,1,0,0.0,1.0,2.0
IN,18171,EP_UNEMP,2,2,0,1,0,0.0,1.0,2.0
IN,18171,EP_NOHSDP,2,2,0,1,0,0.0,1.0,2.0
